"party","lemma","n","log_odds_weighted"
"Civic Democrats (ODS)","bojácný",1,2.11084294272869
"Civic Democrats (ODS)","bojovat",4,0.672885791840096
"Civic Democrats (ODS)","bolestný",1,2.00492952641703
"Civic Democrats (ODS)","bonus",1,2.13870497035865
"Civic Democrats (ODS)","bořit",1,1.75324420158532
"Civic Democrats (ODS)","brand",1,2.11084294272869
"Civic Democrats (ODS)","bránit",5,0.768171409507022
"Civic Democrats (ODS)","brát",5,0.890747483742108
"Civic Democrats (ODS)","Británie",2,2.90683900607452
"Civic Democrats (ODS)","brněnský",3,3.74688376632933
"Civic Democrats (ODS)","Brno",7,4.39124366093011
"Civic Democrats (ODS)","brownfield",1,2.32088683622501
"Civic Democrats (ODS)","brzda",2,2.36055431000245
"Civic Democrats (ODS)","brzdit",1,1.84972293529157
"Civic Democrats (ODS)","brzy",9,-0.504009441963704
"Civic Democrats (ODS)","Břeclav",1,2.11084294272869
"Civic Democrats (ODS)","březen",1,1.46859140764723
"Civic Democrats (ODS)","Březí",1,2.11084294272869
"Civic Democrats (ODS)","budoucno",3,1.46819553770897
"Civic Democrats (ODS)","budoucnost",10,2.5052727482042
"Civic Democrats (ODS)","budování",5,3.67928966611868
"Civic Democrats (ODS)","budovat",1,4.13145881251508
"Civic Democrats (ODS)","bydleň",1,2.46663653521217
"Civic Democrats (ODS)","bydlení",1,1.41941837230562
"Civic Democrats (ODS)","byrokracie",7,2.94354737956701
"Civic Democrats (ODS)","byrokratický",6,2.05140721422903
"Civic Democrats (ODS)","byt",3,3.64593850416695
"Civic Democrats (ODS)","být",58,-1.13634170039943
"Civic Democrats (ODS)","bývalý",1,1.36855947350242
"Civic Democrats (ODS)","byznys",1,0.959925230452706
"Civic Democrats (ODS)","C“",1,2.11084294272869
"Civic Democrats (ODS)","cár",1,2.11084294272869
"Civic Democrats (ODS)","celkem",1,1.73697891087994
"Civic Democrats (ODS)","celý",31,-0.0582802214675574
"Civic Democrats (ODS)","cena",4,2.03445078113224
"Civic Democrats (ODS)","cenit",1,2.11084294272869
"Civic Democrats (ODS)","centimetr",1,1.75324420158532
"Civic Democrats (ODS)","centrální",1,2.65262426298078
"Civic Democrats (ODS)","centrum",1,0.341589062636228
"Civic Democrats (ODS)","certifikace",2,4.08879969385195
"Civic Democrats (ODS)","certifikovaný",1,2.00492952641703
"Civic Democrats (ODS)","cesta",25,0.253430139696186
"Civic Democrats (ODS)","CIA",1,2.11084294272869
"Civic Democrats (ODS)","Cichanouský",2,2.98519960502579
"Civic Democrats (ODS)","cíl",7,0.930275011767736
"Civic Democrats (ODS)","cíleně",1,2.14047582131798
"Civic Democrats (ODS)","cílený",1,1.95337077710874
"Civic Democrats (ODS)","cítit",1,1.02776798985612
"Civic Democrats (ODS)","civilizace",3,3.81457344450913
"Civic Democrats (ODS)","civilizační",1,2.00492952641703
"Civic Democrats (ODS)","cizí",3,1.3755080777859
"Civic Democrats (ODS)","co",16,1.56789709163848
"Civic Democrats (ODS)","covid",6,0.824450264778084
"Civic Democrats (ODS)","Covid",1,1.50838991865898
"Civic Democrats (ODS)","covidový",1,1.83344328354286
"Civic Democrats (ODS)","Ctit",1,2.11084294272869
"Civic Democrats (ODS)","ctít",1,1.75324420158532
"Civic Democrats (ODS)","Ctout",1,2.11084294272869
"Civic Democrats (ODS)","čára",1,2.00492952641703
"Civic Democrats (ODS)","Čarovat",1,2.11084294272869
"Civic Democrats (ODS)","čas",12,-0.132289613208805
"Civic Democrats (ODS)","časově",1,2.232539789088
"Civic Democrats (ODS)","část",7,0.930275011767736
"Civic Democrats (ODS)","částečně",1,1.75324420158532
"Civic Democrats (ODS)","částečný",5,3.33815823382091
"Civic Democrats (ODS)","částka",1,1.20400969147575
"Civic Democrats (ODS)","často",9,2.42709335586384
"Civic Democrats (ODS)","Čechy",1,3.08740610106193
"Civic Democrats (ODS)","čekat",3,-0.337464844473679
"Civic Democrats (ODS)","čelit",5,2.50736732101181
"Civic Democrats (ODS)","Čelit",1,2.11084294272869
"Civic Democrats (ODS)","čelo",4,1.63913874302286
"Civic Democrats (ODS)","Černochová",6,5.17063439029109
"Civic Democrats (ODS)","černý",3,2.60518616556564
"Civic Democrats (ODS)","čerpat",1,1.00547147844444
"Civic Democrats (ODS)","červený",1,2.00492952641703
"Civic Democrats (ODS)","česko",2,2.04939813399482
"Civic Democrats (ODS)","Česko",30,1.59864415623222
"Civic Democrats (ODS)","český",77,-1.00898943452473
"Civic Democrats (ODS)","čest",1,1.41402634725613
"Civic Democrats (ODS)","čin",1,1.23283919841813
"Civic Democrats (ODS)","Čína",11,3.64133762864999
"Civic Democrats (ODS)","činnost",2,2.36789841588363
"Civic Democrats (ODS)","čínský",9,4.19457940244057
"Civic Democrats (ODS)","čistý",2,1.14134194784883
"Civic Democrats (ODS)","čitelný",1,1.6202585959167
"Civic Democrats (ODS)","člen",9,-0.779059603804008
"Civic Democrats (ODS)","členka",1,2.49207677592283
"Civic Democrats (ODS)","Členka",1,2.00492952641703
"Civic Democrats (ODS)","členský",1,3.18683204471563
"Civic Democrats (ODS)","členství",2,3.04499590904362
"Civic Democrats (ODS)","člověk",97,-0.322085165578747
"Civic Democrats (ODS)","ČR",7,-1.42421532127744
"Civic Democrats (ODS)","ČRo",1,2.232539789088
"Civic Democrats (ODS)","ČSL",4,4.37149920527406
"Civic Democrats (ODS)","ČSSD",4,5.62416673072013
"Civic Democrats (ODS)","ČT",2,2.68824306974978
"Civic Democrats (ODS)","ČTK",1,2.57349072635503
"Civic Democrats (ODS)","čtvrtek",1,4.0924726936434
"Civic Democrats (ODS)","Čtvrtníček",2,2.73062686685408
"Civic Democrats (ODS)","čtvrtý",1,3.26100469038933
"Civic Democrats (ODS)","čtyřicítka",1,2.11084294272869
"Civic Democrats (ODS)","D",2,2.94650437629568
"Civic Democrats (ODS)","dále",10,1.1129468066417
"Civic Democrats (ODS)","daleko",3,1.59593692956076
"Civic Democrats (ODS)","dálnice",2,2.73062686685408
"Civic Democrats (ODS)","dálniční",3,3.38573035766175
"Civic Democrats (ODS)","další",32,-0.989102060223206
"Civic Democrats (ODS)","dan",1,2.11084294272869
"Civic Democrats (ODS)","daň",18,1.71256613753206
"Civic Democrats (ODS)","daňce",1,2.11084294272869
"Civic Democrats (ODS)","daňově",2,2.83542941416406
"Civic Democrats (ODS)","daňový",7,0.988054327300447
"Civic Democrats (ODS)","daný",1,1.83344328354286
"Civic Democrats (ODS)","dar",1,1.95337077710874
"Civic Democrats (ODS)","dárce",1,2.00487704016522
"Civic Democrats (ODS)","darovat",1,2.47299212738646
"Civic Democrats (ODS)","dařit",1,2.24673566506905
"Civic Democrats (ODS)","dát",25,2.05774746426956
"Civic Democrats (ODS)","data",6,1.08572185208447
"Civic Democrats (ODS)","datum",1,1.55534639066985
"Civic Democrats (ODS)","dávat",11,1.56257769304265
"Civic Democrats (ODS)","dávno",4,3.44334323079527
"Civic Democrats (ODS)","dbát",1,1.67836806977064
"Civic Democrats (ODS)","dcera",2,2.04939813399482
"Civic Democrats (ODS)","Deal",1,3.0190972789898
"Civic Democrats (ODS)","deficit",1,1.84687409813666
"Civic Democrats (ODS)","definitivně",2,1.16254554536819
"Civic Democrats (ODS)","dějiny",1,2.80465755841563
"Civic Democrats (ODS)","děkovat",9,1.03276167702887
"Civic Democrats (ODS)","dělat",15,1.51987658384744
"Civic Democrats (ODS)","dělba",1,2.00492952641703
"Civic Democrats (ODS)","délka",1,1.7918402418294
"Civic Democrats (ODS)","delý",1,2.00492952641703
"Civic Democrats (ODS)","demokracie",16,1.52299478494341
"Civic Democrats (ODS)","demokrat",1,3.15427944110788
"Civic Democrats (ODS)","demokraticky",1,2.8911120847938
"Civic Democrats (ODS)","demokratický",12,2.71045661488361
"Civic Democrats (ODS)","demonstrovat",1,2.11084294272869
"Civic Democrats (ODS)","den",19,-0.676264016491212
"Civic Democrats (ODS)","dění",2,1.78694635248925
"Civic Democrats (ODS)","děravý",1,2.00492952641703
"Civic Democrats (ODS)","desetiletí",1,2.14047582131798
"Civic Democrats (ODS)","desítka",4,2.51211756252116
"Civic Democrats (ODS)","dešťový",1,2.00492952641703
"Civic Democrats (ODS)","dětský",3,4.48738721070887
"Civic Democrats (ODS)","dětství",1,3.08740610106193
"Civic Democrats (ODS)","dětství“",3,3.65612858938183
"Civic Democrats (ODS)","devadesátý",1,2.00492952641703
"Civic Democrats (ODS)","devítka",1,2.11084294272869
"Civic Democrats (ODS)","dezinformace",1,1.0713506900849
"Civic Democrats (ODS)","dezinformační",1,1.9482961412786
"Civic Democrats (ODS)","Dezinformační",1,2.11084294272869
"Civic Democrats (ODS)","dieta",2,2.5468297029112
"Civic Democrats (ODS)","digitalizace",5,2.48057557629971
"Civic Democrats (ODS)","digitalizovat",2,2.36055431000245
"Civic Democrats (ODS)","digitálně",1,2.11084294272869
"Civic Democrats (ODS)","digitální",3,1.40069456001372
"Civic Democrats (ODS)","diktatura",1,4.45136947559777
"Civic Democrats (ODS)","diplomacie",2,2.37367908898704
"Civic Democrats (ODS)","diplomat",12,6.02130723072255
"Civic Democrats (ODS)","diplomatický",2,3.22101234994215
"Civic Democrats (ODS)","disident",1,2.00492952641703
"Civic Democrats (ODS)","diskriminace",1,4.37801811280926
"Civic Democrats (ODS)","diskriminovat",1,1.73563898573216
"Civic Democrats (ODS)","diskutovat",1,1.52789698930559
"Civic Democrats (ODS)","dispozice",1,1.03879063063752
"Civic Democrats (ODS)","distanční",3,1.38008244822067
"Civic Democrats (ODS)","dítě",45,2.46062797019467
"Civic Democrats (ODS)","divadlo",1,1.47178149316296
"Civic Democrats (ODS)","dívat",1,1.95337077710874
"Civic Democrats (ODS)","divit",3,3.59862375579278
"Civic Democrats (ODS)","dlouho",5,0.821435663250592
"Civic Democrats (ODS)","dlouhodobě",2,0.550101486603431
"Civic Democrats (ODS)","dlouhodobý",2,2.43929665421068
"Civic Democrats (ODS)","dlouhý",5,1.75385765462626
"Civic Democrats (ODS)","dluh",4,2.00638796604589
"Civic Democrats (ODS)","dnes",19,-0.3268250785558
"Civic Democrats (ODS)","dneska",1,0.356490254039172
"Civic Democrats (ODS)","dnešní",3,-0.735214224883636
"Civic Democrats (ODS)","dno",1,2.04560556081995
"Civic Democrats (ODS)","doba",16,-0.818470361665102
"Civic Democrats (ODS)","dobrovolně",1,2.37017303494986
"Civic Democrats (ODS)","dobrovolnický",1,1.75324420158532
"Civic Democrats (ODS)","dobrovolný",2,6.19272661434845
"Civic Democrats (ODS)","dobrý",38,2.65565355315463
"Civic Democrats (ODS)","dobře",27,0.638354540936677
"Civic Democrats (ODS)","dobytek",1,2.32088683622501
"Civic Democrats (ODS)","dočkat",1,1.3546978138645
"Civic Democrats (ODS)","dodávat",1,0.994200185876615
"Civic Democrats (ODS)","dodávka",1,2.29230279695
"Civic Democrats (ODS)","dodržet",1,2.40821975887516
"Civic Democrats (ODS)","dodržovat",3,0.619773573683991
"Civic Democrats (ODS)","Dodržovat",1,2.00492952641703
"Civic Democrats (ODS)","dohled",1,1.73563898573216
"Civic Democrats (ODS)","dohoda",1,0.350914722907744
"Civic Democrats (ODS)","dohodnout",3,2.27691880641618
"Civic Democrats (ODS)","dohromady",19,3.59865839694538
"Civic Democrats (ODS)","dohromady‘",1,2.11084294272869
"Civic Democrats (ODS)","docházející",1,2.11084294272869
"Civic Democrats (ODS)","docházet",2,0.479442553521407
"Civic Democrats (ODS)","docházka",1,2.16319855749559
"Civic Democrats (ODS)","dojem",2,2.47950410253918
"Civic Democrats (ODS)","dojít",4,0.674679210588723
"Civic Democrats (ODS)","dokázat",12,1.68195819668808
"Civic Democrats (ODS)","dokazovat",1,1.52789698930559
"Civic Democrats (ODS)","dokonce",6,2.36257206854313
"Civic Democrats (ODS)","dokončení",1,1.9482961412786
"Civic Democrats (ODS)","dokončený",1,2.232539789088
"Civic Democrats (ODS)","doktor",2,2.12706278836578
"Civic Democrats (ODS)","dokument",1,3.20271418747736
"Civic Democrats (ODS)","doložit",1,2.232539789088
"Civic Democrats (ODS)","doma",3,0.599769063924929
"Civic Democrats (ODS)","domácí",1,1.87994095568822
"Civic Democrats (ODS)","domeček",1,2.32088683622501
"Civic Democrats (ODS)","domlouvat",1,2.04560556081995
"Civic Democrats (ODS)","domluvit",3,4.36887755741241
"Civic Democrats (ODS)","domnívat",2,2.5468297029112
"Civic Democrats (ODS)","domov",3,1.59593692956076
"Civic Democrats (ODS)","domovský",1,2.00492952641703
"Civic Democrats (ODS)","domů",1,1.73563898573216
"Civic Democrats (ODS)","donucený",1,2.11084294272869
"Civic Democrats (ODS)","doočkovat",1,2.16319855749559
"Civic Democrats (ODS)","doopravdy",1,1.84972293529157
"Civic Democrats (ODS)","dopad",1,1.23283919841813
"Civic Democrats (ODS)","dopadat",1,2.16319855749559
"Civic Democrats (ODS)","dopadnout",1,2.66923642445704
"Civic Democrats (ODS)","doplatit",2,2.61596067927807
"Civic Democrats (ODS)","doposud",1,2.50841619402164
"Civic Democrats (ODS)","dopracovat",1,1.9482961412786
"Civic Democrats (ODS)","doprava",8,3.19640775010101
"Civic Democrats (ODS)","dopravní",3,2.93505294560364
"Civic Democrats (ODS)","dopřát",1,1.44910829867671
"Civic Democrats (ODS)","dopředu",1,1.90071377757024
"Civic Democrats (ODS)","dopustit",3,2.22404611421594
"Civic Democrats (ODS)","dořešit",1,1.9482961412786
"Civic Democrats (ODS)","dosáhnout",7,2.06812107219585
"Civic Democrats (ODS)","dosahovat",1,1.50401611207167
"Civic Democrats (ODS)","dosavadní",1,0.982849708593606
"Civic Democrats (ODS)","dospělost",1,2.04560556081995
"Civic Democrats (ODS)","dospělý",1,1.67836806977064
"Civic Democrats (ODS)","dost",3,0.676901012838109
"Civic Democrats (ODS)","dostat",14,-0.324413041779493
"Civic Democrats (ODS)","dostatečně",2,1.91598270188432
"Civic Democrats (ODS)","dostatečný",3,0.582556813014805
"Civic Democrats (ODS)","dostatek",2,2.55986270112617
"Civic Democrats (ODS)","dostávat",2,0.480456620694728
"Civic Democrats (ODS)","dostavba",9,4.29731932261184
"Civic Democrats (ODS)","dostavit",1,1.75324420158532
"Civic Democrats (ODS)","Dostavit",1,2.00492952641703
"Civic Democrats (ODS)","dostupný",2,0.488856924253599
"Civic Democrats (ODS)","dotace",4,1.58839448800785
"Civic Democrats (ODS)","dotáhnout",1,1.2329319427522
"Civic Democrats (ODS)","dotčený",1,2.87783275822602
"Civic Democrats (ODS)","dotlačit",1,2.11084294272869
"Civic Democrats (ODS)","dotovat",1,1.26348457551207
"Civic Democrats (ODS)","dovážet",1,3.59476567332293
"Civic Democrats (ODS)","dovést",4,2.78626543227386
"Civic Democrats (ODS)","dovnitř",2,2.41609430377103
"Civic Democrats (ODS)","dovolit",2,1.31668628789816
"Civic Democrats (ODS)","DPH",1,2.65262426298078
"Civic Democrats (ODS)","drahý",1,1.92537730032812
"Civic Democrats (ODS)","drancování",1,2.11084294272869
"Civic Democrats (ODS)","Drážďany",1,2.11084294272869
"Civic Democrats (ODS)","druhý",7,0.901607283222993
"Civic Democrats (ODS)","držený",1,2.61856629824849
"Civic Democrats (ODS)","držet",5,-0.115705654168729
"Civic Democrats (ODS)","duch",1,2.80465755841563
"Civic Democrats (ODS)","ducha“",1,2.11084294272869
"Civic Democrats (ODS)","důchodový",2,1.8732853505551
"Civic Democrats (ODS)","Dukovany",8,2.23813173218114
"Civic Democrats (ODS)","Dukovany“",1,2.11084294272869
"Civic Democrats (ODS)","důležitý",21,0.629246535612434
"Civic Democrats (ODS)","dům",1,3.48436172104843
"Civic Democrats (ODS)","Dunaj",2,2.61596067927807
"Civic Democrats (ODS)","důrazně",1,1.44910829867671
"Civic Democrats (ODS)","duse",1,2.11084294272869
"Civic Democrats (ODS)","dusíkatý",1,2.11084294272869
"Civic Democrats (ODS)","důsledek",3,-0.471912020768928
"Civic Democrats (ODS)","důsledně",1,2.15293550422519
"Civic Democrats (ODS)","důsledný",1,1.67836806977064
"Civic Democrats (ODS)","důstojník",1,2.00492952641703
"Civic Democrats (ODS)","duše",2,2.98519960502579
"Civic Democrats (ODS)","důvěra",18,1.77958632984877
"Civic Democrats (ODS)","Důvěryhodný",1,2.11084294272869
"Civic Democrats (ODS)","důvod",17,3.24588965204859
"Civic Democrats (ODS)","džungle",3,2.39314654859083
"Civic Democrats (ODS)","EET",3,2.8911120847938
"Civic Democrats (ODS)","efektivně",1,1.50401611207167
"Civic Democrats (ODS)","efektivní",2,0.538527503186128
"Civic Democrats (ODS)","ekologický",11,3.63980620592942
"Civic Democrats (ODS)","ekonomicky",4,3.0947779498192
"Civic Democrats (ODS)","ekonomický",7,0.95762998538801
"Civic Democrats (ODS)","ekonomika",11,1.3340103816879
"Civic Democrats (ODS)","elán",1,2.11084294272869
"Civic Democrats (ODS)","elektrárna",2,2.65032620611651
"Civic Democrats (ODS)","elektronizace",1,2.00492952641703
"Civic Democrats (ODS)","Em",1,2.80465755841563
"Civic Democrats (ODS)","energetický",1,2.59003174107386
"Civic Democrats (ODS)","energetika",2,3.22101234994215
"Civic Democrats (ODS)","energie",1,0.344410478457349
"Civic Democrats (ODS)","epidemický",1,1.20271531311811
"Civic Democrats (ODS)","epidemie",6,0.939515701884726
"Civic Democrats (ODS)","epidemiolog",1,1.44910829867671
"Civic Democrats (ODS)","éra",5,4.28680117928014
"Civic Democrats (ODS)","eroze",1,2.11084294272869
"Civic Democrats (ODS)","Estonsko",1,2.11084294272869
"Civic Democrats (ODS)","etika",1,2.00492952641703
"Civic Democrats (ODS)","EU",14,-1.54578140038829
"Civic Democrats (ODS)","euroatlantický",2,2.41609430377103
"Civic Democrats (ODS)","eventuálně",1,2.16319855749559
"Civic Democrats (ODS)","Evropa",9,1.01523763783324
"Civic Democrats (ODS)","evropský",16,-1.9250786343362
"Civic Democrats (ODS)","existence",4,3.9075893447892
"Civic Democrats (ODS)","existovat",2,1.64031837485669
"Civic Democrats (ODS)","experiment",3,2.85558798498013
"Civic Democrats (ODS)","experimentovat",1,2.11084294272869
"Civic Democrats (ODS)","expert",1,1.2329319427522
"Civic Democrats (ODS)","extrémně",1,2.72963200219826
"Civic Democrats (ODS)","extrémní",1,1.56180075297069
"Civic Democrats (ODS)","Facebook",2,1.70098057047206
"Civic Democrats (ODS)","fakticky",1,6.3054608864174
"Civic Democrats (ODS)","faktický",2,3.60152583384666
"Civic Democrats (ODS)","faktor",1,2.11084294272869
"Civic Democrats (ODS)","faktum",1,4.45136947559777
"Civic Democrats (ODS)","fakultní",1,1.7918402418294
"Civic Democrats (ODS)","fandit",1,2.00492952641703
"Civic Democrats (ODS)","farma",6,4.02005071969946
"Civic Democrats (ODS)","farmář",1,2.00492952641703
"Civic Democrats (ODS)","fatální",1,1.84972293529157
"Civic Democrats (ODS)","faul",1,2.11084294272869
"Civic Democrats (ODS)","federace",2,3.80645117591949
"Civic Democrats (ODS)","fér",1,2.75777987365149
"Civic Democrats (ODS)","FFP",6,4.59168072315435
"Civic Democrats (ODS)","Fiala",5,2.61132598162725
"Civic Democrats (ODS)","film",1,2.14047582131798
"Civic Democrats (ODS)","finální",1,0.384786761132708
"Civic Democrats (ODS)","finance",5,0.831714513285833
"Civic Democrats (ODS)","financování",3,0.653242071694136
"Civic Democrats (ODS)","finanční",1,0.392750852610285
"Civic Democrats (ODS)","firma",28,2.26702083039065
"Civic Democrats (ODS)","first",1,2.11084294272869
"Civic Democrats (ODS)","first“",1,2.11084294272869
"Civic Democrats (ODS)","fiskální",3,2.40821975887516
"Civic Democrats (ODS)","fixní",1,2.04560556081995
"Civic Democrats (ODS)","flexibilní",1,1.73563898573216
"Civic Democrats (ODS)","fond",1,2.05593326051274
"Civic Democrats (ODS)","For",1,2.11084294272869
"Civic Democrats (ODS)","forma",2,0.477644266771128
"Civic Democrats (ODS)","formát",1,1.2329319427522
"Civic Democrats (ODS)","formulář",1,1.12118497116019
"Civic Democrats (ODS)","fórum",1,2.40821975887516
"Civic Democrats (ODS)","fosfor",1,2.11084294272869
"Civic Democrats (ODS)","fotbal",7,4.98544103017867
"Civic Democrats (ODS)","fotbalový",1,3.37578529320298
"Civic Democrats (ODS)","fotovoltaický",2,2.94650437629568
"Civic Democrats (ODS)","Freund",2,2.83542941416406
"Civic Democrats (ODS)","fungovat",6,0.869376916994468
"Civic Democrats (ODS)","fungující",1,1.32451631084996
"Civic Democrats (ODS)","funkce",2,2.93794258644651
